,date,opponent_Aston Villa,opponent_Bournemouth,opponent_Brentford,opponent_Brighton and Hove Albion,opponent_Burnley,opponent_Cardiff City,opponent_Chelsea,opponent_Crystal Palace,opponent_Everton,opponent_Fulham,opponent_Huddersfield Town,opponent_Leeds United,opponent_Leicester City,opponent_Liverpool,opponent_Luton Town,opponent_Manchester City,opponent_Manchester United,opponent_Newcastle United,opponent_Norwich City,opponent_Nottingham Forest,opponent_Sheffield United,opponent_Southampton,opponent_Tottenham Hotspur,opponent_Watford,opponent_West Bromwich Albion,opponent_West Ham United,opponent_Wolverhampton Wanderers,team_Aston Villa,team_Bournemouth,team_Brentford,team_Brighton and Hove Albion,team_Burnley,team_Cardiff City,team_Chelsea,team_Crystal Palace,team_Everton,team_Fulham,team_Huddersfield Town,team_Leeds United,team_Leicester City,team_Liverpool,team_Luton Town,team_Manchester City,team_Manchester United,team_Newcastle United,team_Norwich City,team_Nottingham Forest,team_Sheffield United,team_Southampton,team_Tottenham Hotspur,team_Watford,team_West Bromwich Albion,team_West Ham United,team_Wolverhampton Wanderers,venue_code,target,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,day_code_1,day_code_2,day_code_3,day_code_4,day_code_5,day_code_6,gf,ga,xg,xga,poss,attendance,sh,sot,dist,fk,pk,pkatt
23,2023-02-04,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.3333333333333333,0.0,0.2857142857142857,0.09999999999999999,0.484375,0.18972167599455453,0.38888888888888884,0.2,0.19653179190751444,0.0,0.0,0.0
24,2023-02-11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.1111111111111111,0.1111111111111111,0.2857142857142857,0.22857142857142856,0.203125,0.7343064589320829,0.25,0.13333333333333333,0.21965317919075147,0.0,0.0,0.0
25,2023-02-18,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.1111111111111111,0.1111111111111111,0.12857142857142856,0.15714285714285714,0.640625,0.19061664901931125,0.3333333333333333,0.3333333333333333,0.3959537572254336,0.0,0.0,0.0
26,2023-03-06,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3333333333333333,0.2222222222222222,0.3,0.19999999999999998,0.296875,0.1893939393939394,0.3611111111111111,0.3333333333333333,0.41907514450867056,0.5,0.3333333333333333,0.3333333333333333
27,2023-03-11,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0,0.1111111111111111,0.2857142857142857,0.14285714285714285,0.765625,0.4698482327434075,0.3333333333333333,0.2,0.22254335260115607,0.25,0.0,0.0
28,2023-03-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0.2222222222222222,0.0,0.2714285714285714,0.07142857142857142,0.25,0.3584682095497404,0.3055555555555555,0.26666666666666666,0.37572254335260125,0.0,0.0,0.0
29,2023-03-18,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.1111111111111111,0.1111111111111111,0.0857142857142857,0.18571428571428572,0.546875,0.18915443957041295,0.3055555555555555,0.13333333333333333,0.35260115606936415,0.0,0.0,0.0
30,2023-04-01,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.3333333333333333,0.3333333333333333,0.22857142857142856,0.6,0.15625,0.37176675238239304,0.19444444444444442,0.3333333333333333,0.29768786127167635,0.25,0.0,0.0
31,2023-04-05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.0,0.1111111111111111,0.09999999999999999,0.1714285714285714,0.28125,0.8988680482024909,0.16666666666666666,0.06666666666666667,0.323699421965318,0.0,0.0,0.0
32,2023-04-08,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.1111111111111111,0.2222222222222222,0.37142857142857144,0.18571428571428572,0.375,0.19042757021126405,0.2777777777777778,0.26666666666666666,0.2947976878612717,0.0,0.3333333333333333,0.6666666666666666
33,2023-04-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0,0.2222222222222222,0.15714285714285714,0.11428571428571428,0.5,0.3626405485806485,0.2777777777777778,0.2,0.29768786127167635,0.0,0.0,0.0
34,2023-04-22,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.1111111111111111,0.1111111111111111,0.38571428571428573,0.21428571428571427,0.40625,0.19031412292643574,0.4444444444444444,0.3333333333333333,0.30924855491329484,0.25,0.0,0.0
35,2023-04-26,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0.2222222222222222,0.0,0.15714285714285714,0.18571428571428572,0.171875,0.47810467402813495,0.19444444444444442,0.06666666666666667,0.1791907514450867,0.0,0.0,0.0
36,2023-04-29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.2222222222222222,0.1111111111111111,0.22857142857142856,0.09999999999999999,0.78125,0.1900872283567791,0.38888888888888884,0.5333333333333333,0.3323699421965318,0.25,0.0,0.0
37,2023-05-06,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0,0.1111111111111111,0.02857142857142857,0.3142857142857143,0.4375,0.6408258962335502,0.1388888888888889,0.06666666666666667,0.4104046242774567,0.25,0.0,0.0
38,2023-05-14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.2222222222222222,0.0,0.48571428571428565,0.02857142857142857,0.546875,0.19002420208743004,0.6666666666666666,0.6,0.21676300578034688,0.0,0.0,0.0
39,2023-05-20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.3333333333333333,0.1111111111111111,0.1714285714285714,0.24285714285714283,0.328125,0.7501890788080473,0.3055555555555555,0.26666666666666666,0.36994219653179194,0.0,0.0,0.0
40,2023-05-28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.1111111111111111,0.0,0.18571428571428572,0.22857142857142856,0.265625,0.19059143851157162,0.3055555555555555,0.26666666666666666,0.2514450867052024,0.0,0.0,0.0
0,2022-08-06,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.2222222222222222,0.2222222222222222,0.1714285714285714,0.1714285714285714,0.234375,0.2547143649473101,0.2222222222222222,0.13333333333333333,0.3786127167630058,0.0,0.3333333333333333,0.3333333333333333
1,2022-08-13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,0.21428571428571427,0.12857142857142856,0.359375,0.36779609741340197,0.2222222222222222,0.13333333333333333,0.3005780346820809,0.0,0.0,0.3333333333333333
2,2022-08-20,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.3333333333333333,0.2222222222222222,0.3428571428571428,0.2571428571428571,0.390625,0.24955881611455658,0.5,0.6,0.2947976878612717,0.25,0.0,0.0
